timestamp,ann_arbor_residential_kw,ann_arbor_residential_kwh_15min,kw_per_home,kwh_15min_per_home
2023-01-01 08:45:00-0500,60668.04583557109,15167.011458892772,1.1602355954966788,0.2900588988741697
2023-01-01 09:00:00-0500,59461.913231048056,14865.478307762014,1.137169120198471,0.28429228004961776
2023-01-01 09:15:00-0500,58266.23279294434,14566.558198236084,1.114302535557078,0.2785756338892695
2023-01-01 09:30:00-0500,57135.31878655191,14283.829696637977,1.0926745653861165,0.27316864134652913
2023-01-01 09:45:00-0500,56109.86852986812,14027.46713246703,1.0730635185355164,0.2682658796338791
2023-01-01 10:00:00-0500,55215.47127471198,13803.867818677994,1.0559587722452008,0.2639896930613002
2023-01-01 10:15:00-0500,54463.21394227597,13615.803485568991,1.0415723564303387,0.2603930891075847
2023-01-01 10:30:00-0500,53851.86261983776,13462.96565495944,1.0298806733395527,0.25747016833488817
2023-01-01 10:45:00-0500,53370.952226301255,13342.738056575314,1.0206835853315157,0.2551708963328789
2023-01-01 11:00:00-0500,53004.12972821992,13251.03243205498,1.013668351634085,0.25341708790852124
2023-01-01 11:15:00-0500,52732.22801836122,13183.057004590304,1.0084684142055826,0.25211710355139566
2023-01-01 11:30:00-0500,52535.74007596526,13133.935018991317,1.004710714386611,0.25117767859665274
2023-01-01 11:45:00-0500,52396.56005081107,13099.140012702768,1.0020489899624607,0.2505122474906152
2023-01-01 12:00:00-0500,52299.0183489044,13074.7545872261,1.000183570481105,0.25004589262027627
2023-01-01 12:15:00-0500,52230.34122535813,13057.585306339532,0.9988701666580996,0.2497175416645249
2023-01-01 12:30:00-0500,52180.71043702611,13045.177609256529,0.9979210111931051,0.2494802527982763
2023-01-01 12:45:00-0500,52143.0967683093,13035.774192077324,0.9972016750628341,0.24930041876570852
2023-01-01 13:00:00-0500,52113.00993599503,13028.252483998758,0.9966262846192163,0.24915657115480408
2023-01-01 13:15:00-0500,52088.26321439101,13022.065803597752,0.9961530202033053,0.24903825505082633
2023-01-01 13:30:00-0500,52068.806630308674,13017.201657577169,0.995780926111462,0.2489452315278655
2023-01-01 13:45:00-0500,52056.644953136674,13014.161238284169,0.9955483422106365,0.24888708555265912
2023-01-01 14:00:00-0500,52055.82849511575,13013.957123778937,0.99553272799981,0.2488831819999525
2023-01-01 14:15:00-0500,52072.48544391191,13018.121360977975,0.9958512809487223,0.24896282023718055
2023-01-01 14:30:00-0500,52114.85225456628,13028.71306364157,0.9966615177234834,0.24916537943087086
2023-01-01 14:45:00-0500,52193.25173226676,13048.31293306669,0.998160855034314,0.2495402137585785
2023-01-01 15:00:00-0500,52319.96583350198,13079.991458375494,1.0005841770431179,0.25014604426077947
2023-01-01 15:15:00-0500,52508.95190430896,13127.23797607724,1.0041984086107145,0.25104960215267863
2023-01-01 15:30:00-0500,52775.3578723335,13193.839468083375,1.0092932436708804,0.2523233109177201
2023-01-01 15:45:00-0500,53134.80496459467,13283.701241148668,1.016167427689754,0.2540418569224386
2023-01-01 16:00:00-0500,53602.42672910149,13400.606682275373,1.0251103796002254,0.25627759490005636
2023-01-01 16:15:00-0500,54191.680537586384,13547.920134396596,1.0363794625906209,0.2590948656476552
2023-01-01 16:30:00-0500,54912.98104394975,13728.245260987436,1.0501738499160467,0.2625434624790116
2023-01-01 16:45:00-0500,55772.24136958338,13943.060342395846,1.0666066260483162,0.26665165651207906
2023-01-01 17:00:00-0500,56769.442618305664,14192.360654576416,1.0856774296106582,0.27141935740266454
2023-01-01 17:15:00-0500,57897.38006392431,14474.345015981076,1.1072484750576674,0.27681211876441686
2023-01-01 17:30:00-0500,59140.748981206816,14785.187245301704,1.1310270698071212,0.2827567674517803
2023-01-01 17:45:00-0500,60475.7292428673,15118.932310716826,1.1565576699365854,0.28913941748414634
2023-01-01 18:00:00-0500,61870.20195286499,15467.550488216248,1.1832260231496274,0.29580650578740686
2023-01-01 18:15:00-0500,63284.68291104615,15821.170727761537,1.2102770206596178,0.30256925516490446
2023-01-01 18:30:00-0500,64673.989612457495,16168.497403114374,1.2368465774310413,0.30921164435776033
2023-01-01 18:45:00-0500,65989.57754017727,16497.394385044317,1.2620063122094316,0.3155015780523579
2023-01-01 19:00:00-0500,67182.39764685667,16795.599411714167,1.2848181949350517,0.3212045487337629
2023-01-01 19:15:00-0500,68206.05194003468,17051.51298500867,1.3043948951908517,0.32609872379771293
2023-01-01 19:30:00-0500,69019.96981506552,17254.99245376638,1.319960527434574,0.3299901318586435
2023-01-01 19:45:00-0500,69592.30398736731,17398.075996841828,1.3309060337563605,0.33272650843909013
2023-01-01 20:00:00-0500,69902.25737247449,17475.56434311862,1.3368336838956236,0.3342084209739059
2023-01-01 20:15:00-0500,69941.60157324439,17485.400393311098,1.337586115288145,0.33439652882203624
2023-01-01 20:30:00-0500,69715.22857238994,17428.807143097485,1.3332568838149146,0.33331422095372865
2023-01-01 20:45:00-0500,69240.67951199807,17310.169877999517,1.3241814520271755,0.3310453630067939
2023-01-01 21:00:00-0500,68546.7042705439,17136.676067635974,1.3109096420250732,0.3277274105062683
2023-01-01 21:15:00-0500,67671.00787027528,16917.75196756882,1.2941625370137522,0.32354063425343804
2023-01-01 21:30:00-0500,66657.42076843724,16664.35519210931,1.2747783650251547,0.3186945912562887
2023-01-01 21:45:00-0500,65552.77952866929,16388.19488216732,1.2536528438553118,0.31341321096382796
2023-01-01 22:00:00-0500,64403.81705714373,16100.954264285932,1.231679708920872,0.307919927230218
2023-01-01 22:15:00-0500,63254.33805615413,15813.584514038534,1.2096966957076436,0.30242417392691096
2023-01-01 22:30:00-0500,62142.90141302767,15535.725353256918,1.188441217016445,0.2971103042541112
2023-01-01 22:45:00-0500,61101.15667776739,15275.289169441849,1.1685185492162307,0.2921296373040577
2023-01-01 23:00:00-0500,60152.89841121021,15038.224602802553,1.150383747288285,0.28759593682207124
2023-01-01 23:15:00-0500,59313.82179898702,14828.455449746754,1.134336971107482,0.2835842427768705
2023-01-01 23:30:00-0500,58591.895439929205,14647.9738599823,1.1205306147699734,0.28013265369249335
2023-01-01 23:45:00-0500,57988.2193667589,14497.054841689724,1.1089857156621274,0.2772464289155318
2023-01-02 00:00:00-0500,54927.34713310364,13731.83678327591,1.0504485917142183,0.2626121479285546
2023-01-02 00:15:00-0500,55113.47561656332,13778.36890414083,1.0540081738446703,0.26350204346116757
2023-01-02 00:30:00-0500,55286.28973641817,13821.572434104542,1.0573131277211054,0.26432828193027635
2023-01-02 00:45:00-0500,55445.11844156044,13861.27961039011,1.0603506199421695,0.2650876549855424
2023-01-02 01:00:00-0500,55589.41058269192,13897.35264567298,1.0631101101480172,0.2657775275370043
2023-01-02 01:15:00-0500,55718.78378545723,13929.695946364309,1.065584285686134,0.26639607142153354
2023-01-02 01:30:00-0500,55833.10240901658,13958.275602254143,1.067770552516637,0.26694263812915925
2023-01-02 01:45:00-0500,55932.598041557976,13983.149510389494,1.069673339607948,0.267418334901987
2023-01-02 02:00:00-0500,56018.04823034944,14004.51205758736,1.0713075170289,0.267826879257225
2023-01-02 02:15:00-0500,56091.02880313793,14022.757200784485,1.0727032214258807,0.26817580535647023
2023-01-02 02:30:00-0500,56154.24980823882,14038.562452059705,1.0739122806512253,0.26847807016280634
2023-01-02 02:45:00-0500,56211.97198835688,14052.99299708922,1.075016178545088,0.268754044636272
2023-01-02 03:00:00-0500,56270.47740351111,14067.619350877778,1.0761350552825262,0.26903376382063154
2023-01-02 03:15:00-0500,56338.53362077447,14084.633405193616,1.0774365846902445,0.26935914617256107
2023-01-02 03:30:00-0500,56427.74843737745,14106.937109344362,1.079142758087506,0.2697856895218765
2023-01-02 03:45:00-0500,56552.66893553545,14138.167233883862,1.0815317786431196,0.2703829446607799
2023-01-02 04:00:00-0500,56730.44782620606,14182.611956551516,1.0849316804240834,0.27123292010602085
2023-01-02 04:15:00-0500,56979.89883542701,14244.974708856753,1.0897022632942674,0.27242556582356686
2023-01-02 04:30:00-0500,57319.8091087536,14329.9522771884,1.0962028187836828,0.2740507046959207
2023-01-02 04:45:00-0500,57766.48224955755,14441.620562389387,1.104745142347518,0.2761862855868795
2023-01-02 05:00:00-0500,58330.64936783725,14582.662341959312,1.1155344592510321,0.27888361481275803
2023-01-02 05:15:00-0500,59014.08661336087,14753.521653340218,1.1286047371646117,0.28215118429115293
2023-01-02 05:30:00-0500,59806.47417482785,14951.618543706962,1.1437586166341192,0.2859396541585298
2023-01-02 05:45:00-0500,60683.16623010651,15170.791557526629,1.1605247628782274,0.2901311907195569
2023-01-02 06:00:00-0500,61604.55465210772,15401.13866302693,1.1781456970909712,0.2945364242727428
2023-01-02 06:15:00-0500,62517.55984567163,15629.389961417908,1.1956063076950645,0.2989015769237661
2023-01-02 06:30:00-0500,63359.46528468768,15839.86632117192,1.2117071832867412,0.3029267958216853
2023-01-02 06:45:00-0500,64063.87215942767,16015.968039856916,1.2251784912632826,0.30629462281582065
2023-01-02 07:00:00-0500,64568.07722555791,16142.019306389477,1.2348210742259773,0.3087052685564943
2023-01-02 07:15:00-0500,64820.78767579761,16205.196918949405,1.2396539917146463,0.3099134979286616
2023-01-02 07:30:00-0500,64788.893720043845,16197.22343001096,1.239044041249998,0.3097610103124994
2023-01-02 07:45:00-0500,64462.093983599385,16115.523495899846,1.23279421596554,0.308198553991385
2023-01-02 08:00:00-0500,63854.51505159811,15963.628762899529,1.2211746773060566,0.30529366932651414
2023-01-02 08:15:00-0500,63003.01458197062,15750.753645492656,1.204890303203723,0.30122257580093076
2023-01-02 08:30:00-0500,61962.4800082931,15490.620002073276,1.1849907789303078,0.29624769473257695
2023-01-02 08:45:00-0500,60798.98298888794,15199.745747221985,1.162739680537805,0.29068492013445124
2023-01-02 09:00:00-0500,59581.996051433816,14895.499012858454,1.1394656234185814,0.28486640585464534
2023-01-02 09:15:00-0500,58376.95240100464,14594.23810025116,1.1164199736354226,0.27910499340885564
2023-01-02 09:30:00-0500,57239.23682213971,14309.809205534928,1.094661927962947,0.27366548199073676
2023-01-02 09:45:00-0500,56210.30641690583,14052.576604226457,1.074984325610685,0.26874608140267126
2023-01-02 10:00:00-0500,55316.16665091187,13829.041662727968,1.057884503627512,0.264471125906878
2023-01-02 10:15:00-0500,54567.98802255757,13641.997005639392,1.0435760902865043,0.2608940225716261
2023-01-02 10:30:00-0500,53964.33181611103,13491.082954027755,1.0320315711163959,0.2580078927790989
2023-01-02 10:45:00-0500,53494.303874347774,13373.575968586943,1.0230426026833295,0.25576065067083237
2023-01-02 11:00:00-0500,53140.968515977656,13285.242128994414,1.0162853014668096,0.2540713253667024
2023-01-02 11:15:00-0500,52884.489081044485,13221.12227026112,1.0113803046793928,0.25284507616984814
2023-01-02 11:30:00-0500,52704.65795360718,13176.164488401795,1.007941155249781,0.25198528881244525
2023-01-02 11:45:00-0500,52582.67987992728,13145.66996998182,1.005608406584411,0.25140210164610277
2023-01-02 12:00:00-0500,52502.23603448024,13125.55900862006,1.004069972114653,0.2510174930286633
2023-01-02 12:15:00-0500,52449.96175275602,13112.490438189005,1.0030702616154912,0.2507675654038728
2023-01-02 12:30:00-0500,52415.516753104086,13103.879188276022,1.0024115241511042,0.25060288103777606
2023-01-02 12:45:00-0500,52391.424845736925,13097.856211434231,1.0019507826173064,0.2504876956543266
2023-01-02 13:00:00-0500,52372.82814855606,13093.207037139016,1.001595133284437,0.25039878332110926
2023-01-02 13:15:00-0500,52357.25575215901,13089.313938039752,1.0012973216711207,0.2503243304177802
2023-01-02 13:30:00-0500,52344.46138760978,13086.115346902445,1.0010526380494986,0.25026315951237466
2023-01-02 13:45:00-0500,52336.346291892296,13084.086572973074,1.0008974422988757,0.2502243605747189
2023-01-02 14:00:00-0500,52336.954734869534,13084.238683717384,1.0009090783618195,0.2502272695904549
2023-01-02 14:15:00-0500,52352.51005798947,13088.127514497368,1.0012065634601877,0.2503016408650469
2023-01-02 14:30:00-0500,52391.44671848489,13097.861679621225,1.0019512009189084,0.25048780022972716
2023-01-02 14:45:00-0500,52464.38689284855,13116.096723212138,1.0033461327231703,0.2508365331807926
2023-01-02 15:00:00-0500,52584.00763580804,13146.00190895201,1.0056337990231121,0.25140844975577803
2023-01-02 15:15:00-0500,52764.74641308352,13191.18660327088,1.009090306645756,0.252272576661439
2023-01-02 15:30:00-0500,53022.29985035653,13255.574962589131,1.0140158430059771,0.25350396075149423
2023-01-02 15:45:00-0500,53372.88393565045,13343.220983912612,1.0207205279743226,0.25518013199358064
2023-01-02 16:00:00-0500,53832.24458570175,13458.061146425438,1.0295054916239597,0.2573763729059899
2023-01-02 16:15:00-0500,54414.4354786776,13603.6088696694,1.040639501102942,0.2601598752757355
2023-01-02 16:30:00-0500,55130.41404338726,13782.603510846817,1.054332109871654,0.26358302746791357
2023-01-02 16:45:00-0500,55986.54352106711,13996.635880266778,1.070705010641366,0.2676762526603415
2023-01-02 17:00:00-0500,56983.124526269225,14245.781131567306,1.089763952463313,0.27244098811582823
2023-01-02 17:15:00-0500,58113.10779028965,14528.276947572413,1.1113741228120555,0.2778435307030139
2023-01-02 17:30:00-0500,59361.15463383455,14840.288658458638,1.1352421797567718,0.28381054493919294
2023-01-02 17:45:00-0500,60703.20771703851,15175.801929259627,1.1609080428438985,0.2902270107109746
2023-01-02 18:00:00-0500,62106.70815923126,15526.677039807815,1.1877490453667223,0.2969372613416806
2023-01-02 18:15:00-0500,63531.54558137322,15882.886395343305,1.21499810328834,0.303749525822085
2023-01-02 18:30:00-0500,64931.75807306378,16232.939518265945,1.2417762259679723,0.3104440564919931
2023-01-02 18:45:00-0500,66257.91642879335,16564.479107198338,1.2671381130766,0.31678452826915
2023-01-02 19:00:00-0500,67460.0413736875,16865.010343421876,1.2901279445783576,0.3225319861445894
2023-01-02 19:15:00-0500,68490.82595262631,17122.70648815658,1.3098410067563493,0.3274602516890873
2023-01-02 19:30:00-0500,69308.87985565829,17327.219963914573,1.3254857377553522,0.33137143443883804
2023-01-02 19:45:00-0500,69881.68816631944,17470.42204157986,1.336440311654545,0.3341100779136362
2023-01-02 20:00:00-0500,70187.98977501996,17546.99744375499,1.3422981240247576,0.3355745310061894
2023-01-02 20:15:00-0500,70219.33103117514,17554.832757793785,1.3428975044811082,0.33572437612027706
2023-01-02 20:30:00-0500,69980.63282100203,17495.158205250507,1.338332561664674,0.3345831404161685
2023-01-02 20:45:00-0500,69489.71365725875,17372.428414314687,1.3289440626543356,0.3322360156635839
2023-01-02 21:00:00-0500,68775.82346926758,17193.955867316894,1.3152913926865561,0.32882284817163904
2023-01-02 21:15:00-0500,67877.34722497711,16969.33680624428,1.2981086384709464,0.3245271596177366
2023-01-02 21:30:00-0500,66838.92022273868,16709.73005568467,1.2782494200845926,0.31956235502114816
2023-01-02 21:45:00-0500,65708.24737158147,16427.061842895368,1.2566260618453997,0.31415651546134993
2023-01-02 22:00:00-0500,64532.9317513246,16133.23293783115,1.234148940656081,0.30853723516402026
2023-01-02 22:15:00-0500,63357.59375255321,15839.398438138303,1.211671391492715,0.30291784787317877
2023-01-02 22:30:00-0500,62221.50707681089,15555.376769202723,1.1899444974975093,0.2974861243743773
2023-01-02 22:45:00-0500,61156.90180215816,15289.22545053954,1.1695846372482872,0.2923961593120718
2023-01-02 23:00:00-0500,60187.99965260036,15046.99991315009,1.1510550349347892,0.2877637587336973
2023-01-02 23:15:00-0500,59330.76458527574,14832.691146318935,1.1346609905062994,0.28366524762657486
2023-01-02 23:30:00-0500,58593.28294447863,14648.320736119658,1.1205571498617997,0.2801392874654499
2023-01-02 23:45:00-0500,57976.6386007618,14494.15965019045,1.1087642412970329,0.2771910603242582
2023-01-03 00:00:00-0500,54927.34713310364,13731.83678327591,1.0504485917142183,0.2626121479285546
2023-01-03 00:15:00-0500,55113.47561656332,13778.36890414083,1.0540081738446703,0.26350204346116757
2023-01-03 00:30:00-0500,55286.28973641817,13821.572434104542,1.0573131277211054,0.26432828193027635
2023-01-03 00:45:00-0500,55445.11844156044,13861.27961039011,1.0603506199421695,0.2650876549855424
2023-01-03 01:00:00-0500,55589.41058269192,13897.35264567298,1.0631101101480172,0.2657775275370043
2023-01-03 01:15:00-0500,55718.78378545723,13929.695946364309,1.065584285686134,0.26639607142153354
2023-01-03 01:30:00-0500,55833.10240901658,13958.275602254143,1.067770552516637,0.26694263812915925
2023-01-03 01:45:00-0500,55932.598041557976,13983.149510389494,1.069673339607948,0.267418334901987
2023-01-03 02:00:00-0500,56018.04823034944,14004.51205758736,1.0713075170289,0.267826879257225
2023-01-03 02:15:00-0500,56091.02880313793,14022.757200784485,1.0727032214258807,0.26817580535647023
2023-01-03 02:30:00-0500,56154.24980823882,14038.562452059705,1.0739122806512253,0.26847807016280634
2023-01-03 02:45:00-0500,56211.97198835688,14052.99299708922,1.075016178545088,0.268754044636272
2023-01-03 03:00:00-0500,56270.47740351111,14067.619350877778,1.0761350552825262,0.26903376382063154
2023-01-03 03:15:00-0500,56338.53362077447,14084.633405193616,1.0774365846902445,0.26935914617256107
2023-01-03 03:30:00-0500,56427.74843737745,14106.937109344362,1.079142758087506,0.2697856895218765
2023-01-03 03:45:00-0500,56552.66893553545,14138.167233883862,1.0815317786431196,0.2703829446607799
2023-01-03 04:00:00-0500,56730.44782620606,14182.611956551516,1.0849316804240834,0.27123292010602085
2023-01-03 04:15:00-0500,56979.89883542701,14244.974708856753,1.0897022632942674,0.27242556582356686
2023-01-03 04:30:00-0500,57319.8091087536,14329.9522771884,1.0962028187836828,0.2740507046959207
2023-01-03 04:45:00-0500,57766.48224955755,14441.620562389387,1.104745142347518,0.2761862855868795
2023-01-03 05:00:00-0500,58330.64936783725,14582.662341959312,1.1155344592510321,0.27888361481275803
2023-01-03 05:15:00-0500,59014.08661336087,14753.521653340218,1.1286047371646117,0.28215118429115293
2023-01-03 05:30:00-0500,59806.47417482785,14951.618543706962,1.1437586166341192,0.2859396541585298
2023-01-03 05:45:00-0500,60683.16623010651,15170.791557526629,1.1605247628782274,0.2901311907195569
2023-01-03 06:00:00-0500,61604.55465210772,15401.13866302693,1.1781456970909712,0.2945364242727428
2023-01-03 06:15:00-0500,62517.55984567163,15629.389961417908,1.1956063076950645,0.2989015769237661
2023-01-03 06:30:00-0500,63359.46528468768,15839.86632117192,1.2117071832867412,0.3029267958216853
2023-01-03 06:45:00-0500,64063.87215942767,16015.968039856916,1.2251784912632826,0.30629462281582065
2023-01-03 07:00:00-0500,64568.07722555791,16142.019306389477,1.2348210742259773,0.3087052685564943
2023-01-03 07:15:00-0500,64820.78767579761,16205.196918949405,1.2396539917146463,0.3099134979286616
2023-01-03 07:30:00-0500,64788.893720043845,16197.22343001096,1.239044041249998,0.3097610103124994
2023-01-03 07:45:00-0500,64462.093983599385,16115.523495899846,1.23279421596554,0.308198553991385
2023-01-03 08:00:00-0500,63854.51505159811,15963.628762899529,1.2211746773060566,0.30529366932651414
2023-01-03 08:15:00-0500,63003.01458197062,15750.753645492656,1.204890303203723,0.30122257580093076
2023-01-03 08:30:00-0500,61962.4800082931,15490.620002073276,1.1849907789303078,0.29624769473257695
2023-01-03 08:45:00-0500,60798.98298888794,15199.745747221985,1.162739680537805,0.29068492013445124
2023-01-03 09:00:00-0500,59581.996051433816,14895.499012858454,1.1394656234185814,0.28486640585464534
2023-01-03 09:15:00-0500,58376.95240100464,14594.23810025116,1.1164199736354226,0.27910499340885564
2023-01-03 09:30:00-0500,57239.23682213971,14309.809205534928,1.094661927962947,0.27366548199073676
2023-01-03 09:45:00-0500,56210.30641690583,14052.576604226457,1.074984325610685,0.26874608140267126
2023-01-03 10:00:00-0500,55316.16665091187,13829.041662727968,1.057884503627512,0.264471125906878
2023-01-03 10:15:00-0500,54567.98802255757,13641.997005639392,1.0435760902865043,0.2608940225716261
2023-01-03 10:30:00-0500,53964.33181611103,13491.082954027755,1.0320315711163959,0.2580078927790989
2023-01-03 10:45:00-0500,53494.303874347774,13373.575968586943,1.0230426026833295,0.25576065067083237
2023-01-03 11:00:00-0500,53140.968515977656,13285.242128994414,1.0162853014668096,0.2540713253667024
2023-01-03 11:15:00-0500,52884.489081044485,13221.12227026112,1.0113803046793928,0.25284507616984814
2023-01-03 11:30:00-0500,52704.65795360718,13176.164488401795,1.007941155249781,0.25198528881244525
2023-01-03 11:45:00-0500,52582.67987992728,13145.66996998182,1.005608406584411,0.25140210164610277
2023-01-03 12:00:00-0500,52502.23603448024,13125.55900862006,1.004069972114653,0.2510174930286633
2023-01-03 12:15:00-0500,52449.96175275602,13112.490438189005,1.0030702616154912,0.2507675654038728
2023-01-03 12:30:00-0500,52415.516753104086,13103.879188276022,1.0024115241511042,0.25060288103777606
2023-01-03 12:45:00-0500,52391.424845736925,13097.856211434231,1.0019507826173064,0.2504876956543266
2023-01-03 13:00:00-0500,52372.82814855606,13093.207037139016,1.001595133284437,0.25039878332110926
2023-01-03 13:15:00-0500,52357.25575215901,13089.313938039752,1.0012973216711207,0.2503243304177802
2023-01-03 13:30:00-0500,52344.46138760978,13086.115346902445,1.0010526380494986,0.25026315951237466
2023-01-03 13:45:00-0500,52336.346291892296,13084.086572973074,1.0008974422988757,0.2502243605747189
2023-01-03 14:00:00-0500,52336.954734869534,13084.238683717384,1.0009090783618195,0.2502272695904549
2023-01-03 14:15:00-0500,52352.51005798947,13088.127514497368,1.0012065634601877,0.2503016408650469
2023-01-03 14:30:00-0500,52391.44671848489,13097.861679621225,1.0019512009189084,0.25048780022972716
2023-01-03 14:45:00-0500,52464.38689284855,13116.096723212138,1.0033461327231703,0.2508365331807926
2023-01-03 15:00:00-0500,52584.00763580804,13146.00190895201,1.0056337990231121,0.25140844975577803
2023-01-03 15:15:00-0500,52764.74641308352,13191.18660327088,1.009090306645756,0.252272576661439
2023-01-03 15:30:00-0500,53022.29985035653,13255.574962589131,1.0140158430059771,0.25350396075149423
2023-01-03 15:45:00-0500,53372.88393565045,13343.220983912612,1.0207205279743226,0.25518013199358064
2023-01-03 16:00:00-0500,53832.24458570175,13458.061146425438,1.0295054916239597,0.2573763729059899
2023-01-03 16:15:00-0500,54414.4354786776,13603.6088696694,1.040639501102942,0.2601598752757355
2023-01-03 16:30:00-0500,55130.41404338726,13782.603510846817,1.054332109871654,0.26358302746791357
2023-01-03 16:45:00-0500,55986.54352106711,13996.635880266778,1.070705010641366,0.2676762526603415
2023-01-03 17:00:00-0500,56983.124526269225,14245.781131567306,1.089763952463313,0.27244098811582823
2023-01-03 17:15:00-0500,58113.10779028965,14528.276947572413,1.1113741228120555,0.2778435307030139
2023-01-03 17:30:00-0500,59361.15463383455,14840.288658458638,1.1352421797567718,0.28381054493919294
2023-01-03 17:45:00-0500,60703.20771703851,15175.801929259627,1.1609080428438985,0.2902270107109746
2023-01-03 18:00:00-0500,62106.70815923126,15526.677039807815,1.1877490453667223,0.2969372613416806
2023-01-03 18:15:00-0500,63531.54558137322,15882.886395343305,1.21499810328834,0.303749525822085
2023-01-03 18:30:00-0500,64931.75807306378,16232.939518265945,1.2417762259679723,0.3104440564919931
2023-01-03 18:45:00-0500,66257.91642879335,16564.479107198338,1.2671381130766,0.31678452826915
2023-01-03 19:00:00-0500,67460.0413736875,16865.010343421876,1.2901279445783576,0.3225319861445894
2023-01-03 19:15:00-0500,68490.82595262631,17122.70648815658,1.3098410067563493,0.3274602516890873
2023-01-03 19:30:00-0500,69308.87985565829,17327.219963914573,1.3254857377553522,0.33137143443883804
2023-01-03 19:45:00-0500,69881.68816631944,17470.42204157986,1.336440311654545,0.3341100779136362
2023-01-03 20:00:00-0500,70187.98977501996,17546.99744375499,1.3422981240247576,0.3355745310061894
2023-01-03 20:15:00-0500,70219.33103117514,17554.832757793785,1.3428975044811082,0.33572437612027706
2023-01-03 20:30:00-0500,69980.63282100203,17495.158205250507,1.338332561664674,0.3345831404161685
2023-01-03 20:45:00-0500,69489.71365725875,17372.428414314687,1.3289440626543356,0.3322360156635839
2023-01-03 21:00:00-0500,68775.82346926758,17193.955867316894,1.3152913926865561,0.32882284817163904
2023-01-03 21:15:00-0500,67877.34722497711,16969.33680624428,1.2981086384709464,0.3245271596177366
2023-01-03 21:30:00-0500,66838.92022273868,16709.73005568467,1.2782494200845926,0.31956235502114816
